item,itemLabel,itemDescription,twitterName,twitterID,twitterFollowers,sitelinks
http://www.wikidata.org/entity/Q6087658,Esengül,"Turkish singer, recording artist",,,,4
http://www.wikidata.org/entity/Q6087678,Neriman Altındağ Tüfekçi,Turkish folk singer and conductor,,,,3
http://www.wikidata.org/entity/Q6087684,Suphi Ziya Özbekkan,Turkish composer,,,,1
http://www.wikidata.org/entity/Q6087709,Murat Bölükbaşı,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6087718,Ekrem Alican,"Turkish politician, government minister, and party leader",,,,4
http://www.wikidata.org/entity/Q6087742,Mehmet Atay,Turkish actor,,,,2
http://www.wikidata.org/entity/Q6087751,Kâmil Miras,Turkish politician,,,,1
http://www.wikidata.org/entity/Q6087763,Gün Zileli,Turkish author,,,,2
http://www.wikidata.org/entity/Q6087785,Hakkı Öcal,Turkish journalist,,,,1
http://www.wikidata.org/entity/Q6087796,Nilüfer Açıkalın,Turkish actor,,,,3
http://www.wikidata.org/entity/Q6087800,Emre Dündar,,,,,1
http://www.wikidata.org/entity/Q6087805,İlker İnanoğlu,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6087808,Ruşen Hakkı,Turkish journalist,,,,1
http://www.wikidata.org/entity/Q6087813,Aziz Tunç,,,,,1
http://www.wikidata.org/entity/Q6087822,Mehmet Ali Has,Turkish footballer (1927-1982),,,,4
http://www.wikidata.org/entity/Q6087845,Özkul Çobanoğlu,"Turkish academic, writer, folklorist",,,,1
http://www.wikidata.org/entity/Q6087863,Ebru Karanfilci,Turkish actress,,,,1
http://www.wikidata.org/entity/Q6087875,Güvenç Dağüstün,Turkish opera vocalist,,,,2
http://www.wikidata.org/entity/Q6087881,Harun Öztürk,Turkish politician,,,,1
http://www.wikidata.org/entity/Q6087907,Mustafa Üstündağ,Turkish actor,,,,9
http://www.wikidata.org/entity/Q6087904,Ali Erkan Kavaklı,Turkish author,,,,1
http://www.wikidata.org/entity/Q6087905,Naşit Özcan (tuluatçı),"Turkish actor, improviser",,,,3
http://www.wikidata.org/entity/Q6087926,Fulden Uras,"Turkish actress, singer",,,,1
http://www.wikidata.org/entity/Q6087930,Süleyman Varlık,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6087943,Âşık Seyrani,Turkish poet (1800),,,,4
http://www.wikidata.org/entity/Q6087949,Barış Pirhasan,Turkish film director and screenwriter,,,,2
http://www.wikidata.org/entity/Q6087981,Yılmaz Tatlıses,Turkish musician (1945-2018),,,,1
http://www.wikidata.org/entity/Q6087984,Aytekin Akkaya,Turkish actor,,,,2
http://www.wikidata.org/entity/Q6087997,Ahmet Topaloğlu,Turkish politician,,,,1
http://www.wikidata.org/entity/Q6088009,Toron Karacaoğlu,"Turkish actor, voice actor and theatre director",,,,1
http://www.wikidata.org/entity/Q6088015,Ercan Karakaş,Turkish politician,,,,2
http://www.wikidata.org/entity/Q6088017,Taner Birsel,Turkish actor,,,,8
http://www.wikidata.org/entity/Q6088028,Selahattin Batu,Turkish author,,,,1
http://www.wikidata.org/entity/Q6088035,Alemdar Yalçın,politician,,,,1
http://www.wikidata.org/entity/Q6088038,Mustafa Aydın,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088038,Mustafa Aydın,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088057,Paşmakçızade Abdullah Efendi,,,,,2
http://www.wikidata.org/entity/Q6088075,İbrahim Yay,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088086,Abdullah Rıza Ergüven,Turkish writer,,,,4
http://www.wikidata.org/entity/Q6088091,Osman Şahin,Turkish author,,,,1
http://www.wikidata.org/entity/Q6088101,Yeşim Alıç,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6088104,Nurşen Girginkoç,Turkish actress,,,,1
http://www.wikidata.org/entity/Q6088115,Diclehan Baban,Turkish actress,,,,2
http://www.wikidata.org/entity/Q6088118,Sami Ayanoğlu,"Turkish actor, screenwriter and film director",,,,1
http://www.wikidata.org/entity/Q6088121,Ömer Madra,"Turkish writer, journalist",,,,1
http://www.wikidata.org/entity/Q6088143,Yonca İnal Eğilmezbaş,Turkish actress,,,,1
http://www.wikidata.org/entity/Q6088146,Aslı Baş,,,,,1
http://www.wikidata.org/entity/Q6088157,Meral Orhonsay,Turkish actress,,,,1
http://www.wikidata.org/entity/Q6088171,Mehmet Tüzüm Kızılcan,Türk seramik sanatçısı,,,,1
http://www.wikidata.org/entity/Q6088182,Faruk Duman,Turkish writer,,,,1
http://www.wikidata.org/entity/Q6088184,İbrahim Sesigüzel,Turkish singer,,,,1
http://www.wikidata.org/entity/Q6088185,İsmail Kemal Alpsar,Turkish politician,,,,2
http://www.wikidata.org/entity/Q6088202,Levent Numanoğlu,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088205,Ümit Ozan Kazmaz,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088217,Nermin Tuğuşlu,Turkish television presenter,,,,1
http://www.wikidata.org/entity/Q6088229,Uluğ Nutku,Turkish philosopher,,,,1
http://www.wikidata.org/entity/Q6088234,Süleyman Fatih Şen,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088244,Nazlı Tolga,Turkish-Dutch journalist and television host,,,,43
http://www.wikidata.org/entity/Q6088254,Ali Uyandiran,Turkish actor,,,,2
http://www.wikidata.org/entity/Q6088252,Cihat Bilgehan,Turkish politician,,,,1
http://www.wikidata.org/entity/Q6088257,Yaman Tarcan,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6088283,Ahmet Uz,Turkish actor,,,,2
http://www.wikidata.org/entity/Q6088301,Doğan Altınkaya,Turkish association football player,,,,2
http://www.wikidata.org/entity/Q6088315,Sedat Karaoğlu,Turkish footballer (1960-2014),,,,2
http://www.wikidata.org/entity/Q6088328,Cüneyt Arcayürek,Turkish journalist,,,,2
http://www.wikidata.org/entity/Q6088346,Muhiddin Erel,Turkish physician,,,,1
http://www.wikidata.org/entity/Q6088384,İrfan Özaydınlı,Turkish politician,,,,5
http://www.wikidata.org/entity/Q6088400,Gülay Sezer,,,,,2
http://www.wikidata.org/entity/Q6088431,Kamerhan Turan,,,,,1
http://www.wikidata.org/entity/Q6088428,Osman ata ataç,,,,,1
http://www.wikidata.org/entity/Q6088438,Özcan Bizati,Turkish association football player,,,,3
http://www.wikidata.org/entity/Q6088479,Mithat Enç,,,,,1
http://www.wikidata.org/entity/Q6088485,Mehmet Rifat Börekçi,1st President of the Directorate for Religious Affairs of Turkey,,,,7
http://www.wikidata.org/entity/Q6088500,Avni Akyol,Turkish politician,,,,3
http://www.wikidata.org/entity/Q6088536,Latif Yalınlı,Turkish association football player (1906-1965),,,,4
http://www.wikidata.org/entity/Q6088545,Kutay Köktürk,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6088566,İlker Aksum,Turkish actor,,,,8
http://www.wikidata.org/entity/Q6088594,Kerem Kobanbay,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6088608,Agah Oktay Güner,Turkish politician,,,,2
http://www.wikidata.org/entity/Q6088629,İlhan Arakon,Turkish cinematographer,,,,1
http://www.wikidata.org/entity/Q6088632,Yılmaz Can Taşkıran,Turkish football player,,,,1
http://www.wikidata.org/entity/Q6088637,Yusuf Akyel,Turkish football player,,,,2
http://www.wikidata.org/entity/Q6088640,Ahmet Oktay,Turkish journalist (1933-2016),,,,2
http://www.wikidata.org/entity/Q6088650,Ahmet Selim,Turkish journalist,,,,1
http://www.wikidata.org/entity/Q6088667,Fırat Aşiti Yasak,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088671,Muzaffer Alankuş,politician,,,,3
http://www.wikidata.org/entity/Q6088684,Sema Özcan,Turkish actress,,,,1
http://www.wikidata.org/entity/Q6088703,Feyzi Tuna,"Turkish director, actor",,,,1
http://www.wikidata.org/entity/Q6088754,Ali Rıza Soydan,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6088758,Yılmaz Gruda,Turkish actor,,,,3
http://www.wikidata.org/entity/Q6088756,Sinan Bengier,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6088760,Nadir Mutluay,,,,,1
http://www.wikidata.org/entity/Q6088772,Miraç Eronat,Turkish actor,,,,3
http://www.wikidata.org/entity/Q6088777,Nail Tilbaç,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088783,Derya Karadaş,Turkish actress,,,,4
http://www.wikidata.org/entity/Q6088789,Muhittin Özkefeli,politician,,,,1
http://www.wikidata.org/entity/Q6088804,Ramazan Tok,Turkish association football player,,,,0
http://www.wikidata.org/entity/Q6088809,Erşan Kamay,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088819,Hande Korkut,Turkish volleyball player,,,,3
http://www.wikidata.org/entity/Q6088817,Muzaffer Tire,Turkish painter,,,,1
http://www.wikidata.org/entity/Q6088823,Serhat Taşçı,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6088825,Cesarettin Alptekin,Turkish association football player (1953-2015),,,,1
http://www.wikidata.org/entity/Q6088830,Sevinç Aktansel,Turkish actor (1937-2011),,,,1
http://www.wikidata.org/entity/Q6088840,Sumru Noyan,Turkish diplomat,,,,1
http://www.wikidata.org/entity/Q6088852,Adnan Ersöz,Turkish general,,,,4
http://www.wikidata.org/entity/Q6088859,Şükran Güngör,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6088867,Hulki Aktunç,"Turkish author, poet and lexicographer (1949-2011)",,,,2
http://www.wikidata.org/entity/Q6088880,Pekcan Koşar,Turkish actor and voice actor (1936-2005),,,,1
http://www.wikidata.org/entity/Q6088888,Sermet Muhtar Alus,Turkish journalist,,,,1
http://www.wikidata.org/entity/Q6088926,Ömür Tokgöz,,,,,1
http://www.wikidata.org/entity/Q6088931,Feyza Hepçilingirler,Turkish writer,,,,2
http://www.wikidata.org/entity/Q6088935,Kemal Batmaz,Turkish footballer,,,,2
http://www.wikidata.org/entity/Q6088950,Ferit Kam,Turkish author,,,,2
http://www.wikidata.org/entity/Q6088955,Onur Ünsal,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6088961,Halil İbrahim Özkaya,politician,,,,2
http://www.wikidata.org/entity/Q6088965,Akgün Akova,Turkish poet,,,,1
http://www.wikidata.org/entity/Q6088981,Ahmet Müfit Kurutluoğlu,TBMM 1. Dönem'de Kırşehir milletvekilliği yapmış din adamı ve hukukçu,,,,1
http://www.wikidata.org/entity/Q6089004,Lale Başar,Turkish actress,,,,3
http://www.wikidata.org/entity/Q6089026,Sevinç Çokum,Turkish writer,,,,4
http://www.wikidata.org/entity/Q6089024,Ahmet Dervişoğlu,Turkish academic,,,,1
http://www.wikidata.org/entity/Q6089043,Reha Eken,Turkish  association football player (1925-2013),,,,7
http://www.wikidata.org/entity/Q6089045,Bilal Kılıç,Turkish association football player,,,,2
http://www.wikidata.org/entity/Q6089055,Eyüp Arın,Turkish association football player,,,,4
http://www.wikidata.org/entity/Q6089058,Seda akay,,,,,1
http://www.wikidata.org/entity/Q6089060,Mehmet Ercan Vuralhan,Turkish politician and diplomat,,,,2
http://www.wikidata.org/entity/Q6089071,Ahmet Atan,Turkish painter (1959-2019),,,,1
http://www.wikidata.org/entity/Q6089122,Kenan Atik,Turkish association football player,,,,3
http://www.wikidata.org/entity/Q6089137,Erman Yıldırım,Turkish association football player,,,,4
http://www.wikidata.org/entity/Q6089164,Meriç Başaran,Turkish actress,,,,1
http://www.wikidata.org/entity/Q6089194,Hale Bacakoğlu,Turkish psychologist,,,,1
http://www.wikidata.org/entity/Q6089221,Doğancan Akkaya,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6089226,Ekrem Yıldız,,,,,1
http://www.wikidata.org/entity/Q6089257,Mustafa Yürür,Turkish association football player and association football manager,,,,4
http://www.wikidata.org/entity/Q6089269,Aytaç Yalman,Turkish general,,,,17
http://www.wikidata.org/entity/Q6089276,Ersin Korkut,Turkish actor,,,,2
http://www.wikidata.org/entity/Q6089294,Osman Coşkun,Turkish association football player,,,,2
http://www.wikidata.org/entity/Q6089299,Saydam Yeniay,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6089334,Seyyid Bey,,,,,3
http://www.wikidata.org/entity/Q6089336,Mete Horozoglu,Turkish actor,,,,6
http://www.wikidata.org/entity/Q6089342,Adem Dede,,,,,1
http://www.wikidata.org/entity/Q6089347,Serkan Oral,Turkish journalist,,,,1
http://www.wikidata.org/entity/Q6089349,kirpi,Turkish kirpi,,,,1
http://www.wikidata.org/entity/Q6089352,Celalettin Arif,Turkish politician and diplomat,,,,4
http://www.wikidata.org/entity/Q6089381,Ahmet Üstel,Turkish screenwriter,,,,2
http://www.wikidata.org/entity/Q6089391,Macit Sonkan,Turkish actor,,,,4
http://www.wikidata.org/entity/Q6089409,Fikret Yılmaz,Turkish football player,,,,5
http://www.wikidata.org/entity/Q6089413,Kaan Erkam,actor,,,,2
http://www.wikidata.org/entity/Q6089425,Nişan Hançer,Turkish film director,,,,1
http://www.wikidata.org/entity/Q6089459,İhsan Dizdar,Turkish puppeteer,,,,1
http://www.wikidata.org/entity/Q6089456,Ayşen Çetiner,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6089464,Mustafa Hayrullah Diker,politician,,,,1
http://www.wikidata.org/entity/Q6089474,Sinan Çalışkanoğlu,Turkish actor,,,,7
http://www.wikidata.org/entity/Q6089489,Hakkı Bulut,"Turkish singer, actor",,,,4
http://www.wikidata.org/entity/Q6089498,Ayça Işıldar Ak,Turkish actress,,,,3
http://www.wikidata.org/entity/Q6089508,Halit Çapın,Turkish journalist,,,,1
http://www.wikidata.org/entity/Q6089513,Nedim Otyam,Turkish film director,,,,1
http://www.wikidata.org/entity/Q6089517,Mustafa Sayan,Turkish musician,,,,1
http://www.wikidata.org/entity/Q6089523,Ulvi Arı,Turkish performing artist,,,,2
http://www.wikidata.org/entity/Q6089520,Sener Kokkaya,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6089532,Serkan Özgen,,,,,1
http://www.wikidata.org/entity/Q6089547,Behiç Funda,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6089549,Fahrettin Kerim Gökay,"Turkish politician, civil servant, university professor and physician",,,,7
http://www.wikidata.org/entity/Q6089585,Kemal Sülker,Turkish journalist,,,,1
http://www.wikidata.org/entity/Q6089613,Abdülkadir Kemali Öğütçü,"Turkish lawyer, politician (1889-1949)",,,,3
http://www.wikidata.org/entity/Q6089632,Vural Korkmaz,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6089646,Ahmet Sekendiz,,,,,1
http://www.wikidata.org/entity/Q6089663,İlhan Aslanoğlu,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6089721,Şerife Bacı,National Hero of Turkey,,,,6
http://www.wikidata.org/entity/Q6089726,Yiğitcan Gölboyu,Turkish association football player,,,,4
http://www.wikidata.org/entity/Q6089730,Pelin Çift,Turkish tv presenter,ciftpelin,778121168,,1
http://www.wikidata.org/entity/Q6089760,Aygün Taşkıran,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6089787,Alper Çağlar,Turkish film director and screenwriter,,,,4
http://www.wikidata.org/entity/Q6089795,Kadir Savun,Turkish actor,,,,3
http://www.wikidata.org/entity/Q6089800,Özlem Türay,Turkish actress,,,,3
http://www.wikidata.org/entity/Q6089810,Yalçın Gündüz,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6089813,Cami Baykurt,Turkish politician and diplomat,,,,3
http://www.wikidata.org/entity/Q6089824,Hale Akınlı,Turkish actress,,,,1
http://www.wikidata.org/entity/Q6089834,Kürşat Başar,Turkish author,,,,1
http://www.wikidata.org/entity/Q6089838,Şevket Kazan,Turkish politician,,,,4
http://www.wikidata.org/entity/Q6089853,Reha Oğuz Türkkan,Turkish writer (1920-2010),,,,5
http://www.wikidata.org/entity/Q6089861,Dilaver Uyanık,Turkish actor (1938-2004),,,,2
http://www.wikidata.org/entity/Q6089879,Bünyamin Demir,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6089894,Sırrı Atalay,former Turkish politician,,,,2
http://www.wikidata.org/entity/Q6089914,Aytekin Kotil,,,,,3
http://www.wikidata.org/entity/Q6089921,Efter Tunç,,,,,1
http://www.wikidata.org/entity/Q6089975,Nudiye Hüseyin,politician,,,,4
http://www.wikidata.org/entity/Q6090007,Yücel Çakmaklı,Turkish film director,,,,3
http://www.wikidata.org/entity/Q6090011,İsmet Gökseloğlu,Turkish football player,,,,1
http://www.wikidata.org/entity/Q6090038,Hamdi Alp,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6090041,Atilla Ergün,Turkish actor,,,,3
http://www.wikidata.org/entity/Q6090059,Meşrepzade Mehmet Arif Efendi,Osmanlı şeyhülislamı,,,,2
http://www.wikidata.org/entity/Q6090068,Mustafa Kurt,Türk tiyatro sanatçısı ve rejisör,,,,1
http://www.wikidata.org/entity/Q6090074,Bahar Öztan,Turkish actress,,,,1
http://www.wikidata.org/entity/Q6090079,Ali Hakan Beşen,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6090084,Semih Balcıoğlu,,,,,2
http://www.wikidata.org/entity/Q6090101,Sertaç Şahin,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6090114,Sabahattin Özbek,Turkish politician,,,,2
http://www.wikidata.org/entity/Q6090116,Başak Daşman,Turkish actress,,,,3
http://www.wikidata.org/entity/Q6090123,Yümnü Üresin,Turkish politician,,,,4
http://www.wikidata.org/entity/Q6090120,Toros Can,Turkish pianist,,,,2
http://www.wikidata.org/entity/Q6090127,Erdem Tuğal,Turkish football player,,,,1
http://www.wikidata.org/entity/Q6090129,Onur Ünlü,Turkish film director and actor,,,,8
http://www.wikidata.org/entity/Q6090135,Bahadır Sekizkardeş,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6090151,Süleyman Görgün,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6090148,Eda Özülkü,Turkish singer,,,,1
http://www.wikidata.org/entity/Q6090155,Mübeccel Kıray,Turkish sociologist,,,,1
http://www.wikidata.org/entity/Q6090167,Füsun Akatlı,Turkish writer,,,,3
http://www.wikidata.org/entity/Q6090182,Vedat Akman,,,,,2
http://www.wikidata.org/entity/Q6090184,Mehmet Emin Erişirgil,Turkish politician,,,,4
http://www.wikidata.org/entity/Q6090200,Kerem Atabeyoglu,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6090208,Vahdet Kılkışlılar,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6090221,Atilla Alpar,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6090228,Oktay Ekinci,Turkish architect,,,,2
http://www.wikidata.org/entity/Q6090251,Ceyhun Altay,Turkish basketball player,15CA24,,408,5
http://www.wikidata.org/entity/Q6090267,Metin Altınay,Turkish association football player and association football manager,,,,3
http://www.wikidata.org/entity/Q6090264,Roni Margulies,Turkish journalist,,,,7
http://www.wikidata.org/entity/Q6090292,Tansel Çölaşan,,,,,1
http://www.wikidata.org/entity/Q6090305,Burak Öğür,Turkish association football player,,,,2
http://www.wikidata.org/entity/Q6090312,Mustafa Asım Köksal,,,,,1
http://www.wikidata.org/entity/Q6090318,Kahraman Karataş,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6090325,Hakan Çimenser,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6090325,Hakan Çimenser,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6090330,Mutlu Güney,Turkish actor,,,,1
http://www.wikidata.org/entity/Q6090334,Macit Arabacı,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6090337,Tuncer Çimenli,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q6090340,Bülent Polat,Turkish actor,,,,4
http://www.wikidata.org/entity/Q6090364,Savaş Yurttaş,Turkish actor (1944-2002),,,,1
http://www.wikidata.org/entity/Q6090402,Tarık Yurttaş,Turkish association football player and coach,,,,2
